project_id,gse,library_id,platform_id,sample_type,donor_patient,technology_simple,tcr_vdj_flag,matrix_file,library_index
GSE243572,GSE243572,GSM7791237,GPL24676,peripheral blood,"patient: LPFS_1_8, LPFS_1_18, LPFS_1_20, LPFS_3_8",10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,21
GSE243572,GSE243572,GSM7791238,GPL24676,peripheral blood,"patient: LPFS_1_8, LPFS_1_18, LPFS_1_20, LPFS_3_8",10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,22
GSE243572,GSE243572,GSM7791239,GPL24676,peripheral blood,"patient: LPFS_1_13, LPFS_1_19, LPFS_1_28, LPFS_2_4",10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,23
GSE243572,GSE243572,GSM7791240,GPL24676,peripheral blood,"patient: LPFS_1_13, LPFS_1_19, LPFS_1_28, LPFS_2_4",10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,24
GSE243572,GSE243572,GSM7791241,GPL24676,peripheral blood,patient: SPFS_1_2,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,25
GSE243572,GSE243572,GSM7791242,GPL24676,peripheral blood,patient: SPFS_1_5,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,26
GSE243572,GSE243572,GSM7791243,GPL24676,peripheral blood,patient: SPFS_1_10,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,27
GSE243572,GSE243572,GSM7791244,GPL24676,peripheral blood,patient: SPFS_1_12,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,28
GSE243572,GSE243572,GSM7791245,GPL24676,peripheral blood,patient: SPFS_1_17,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,29
GSE243572,GSE243572,GSM7791246,GPL24676,peripheral blood,patient: SPFS_1_21,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,30
GSE243572,GSE243572,GSM7791247,GPL24676,peripheral blood,patient: SPFS_1_23,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,31
GSE243572,GSE243572,GSM7791248,GPL24676,peripheral blood,patient: SPFS_1_26,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,32
GSE243572,GSE243572,GSM7791249,GPL24676,peripheral blood,patient: SPFS_1_27,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,33
GSE243572,GSE243572,GSM7791250,GPL24676,peripheral blood,patient: SPFS_3_1,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,34
GSE243572,GSE243572,GSM7791251,GPL24676,peripheral blood,patient: SPFS_3_2,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,35
GSE243572,GSE243572,GSM7791252,GPL24676,peripheral blood,patient: SPFS_3_4,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,36
GSE243572,GSE243572,GSM7791253,GPL24676,peripheral blood,patient: SPFS_3_5,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,37
GSE243572,GSE243572,GSM7791254,GPL24676,peripheral blood,patient: SPFS_3_7,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,38
GSE243572,GSE243572,GSM7791255,GPL24676,peripheral blood,patient: LPFS_1_6,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,39
GSE243572,GSE243572,GSM7791256,GPL24676,peripheral blood,patient: LPFS_1_8,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,40
GSE243572,GSE243572,GSM7791257,GPL24676,peripheral blood,patient: LPFS_1_11,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,41
GSE243572,GSE243572,GSM7791258,GPL24676,peripheral blood,patient: LPFS_1_13,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,42
GSE243572,GSE243572,GSM7791259,GPL24676,peripheral blood,patient: LPFS_1_18,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,43
GSE243572,GSE243572,GSM7791260,GPL24676,peripheral blood,patient: LPFS_1_19,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,44
GSE243572,GSE243572,GSM7791261,GPL24676,peripheral blood,patient: LPFS_1_20,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,45
GSE243572,GSE243572,GSM7791262,GPL24676,peripheral blood,patient: LPFS_1_28,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,46
GSE243572,GSE243572,GSM7791263,GPL24676,peripheral blood,patient: LPFS_2_1,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,47
GSE243572,GSE243572,GSM7791264,GPL24676,peripheral blood,patient: LPFS_2_2,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,48
GSE243572,GSE243572,GSM7791265,GPL24676,peripheral blood,patient: LPFS_2_4,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,49
GSE243572,GSE243572,GSM7791266,GPL24676,peripheral blood,patient: LPFS_2_6,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,50
GSE243572,GSE243572,GSM7791267,GPL24676,peripheral blood,patient: LPFS_2_8,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,51
GSE243572,GSE243572,GSM7791268,GPL24676,peripheral blood,patient: LPFS_3_6,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,52
GSE243572,GSE243572,GSM7791269,GPL24676,peripheral blood,patient: LPFS_3_8,10x 5',without TCR/VDJ,downloads/GSE243572/matrix/GSE243572_series_matrix.txt.gz,53
GSE243905,GSE243905,GSM7798067,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,1
GSE243905,GSE243905,GSM7798068,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,2
GSE243905,GSE243905,GSM7798069,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,3
GSE243905,GSE243905,GSM7798070,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,4
GSE243905,GSE243905,GSM7798071,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,5
GSE243905,GSE243905,GSM7798072,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,6
GSE243905,GSE243905,GSM7798073,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,7
GSE243905,GSE243905,GSM7798074,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,8
GSE243905,GSE243905,GSM7798075,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,9
GSE243905,GSE243905,GSM7798076,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,10
GSE243905,GSE243905,GSM7798077,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,11
GSE243905,GSE243905,GSM7798078,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,12
GSE243905,GSE243905,GSM7798079,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,13
GSE243905,GSE243905,GSM7798080,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,14
GSE243905,GSE243905,GSM7798081,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,15
GSE243905,GSE243905,GSM7798082,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,16
GSE243905,GSE243905,GSM7798083,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,17
GSE243905,GSE243905,GSM7798084,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,18
GSE243905,GSE243905,GSM7798085,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,19
GSE243905,GSE243905,GSM7798086,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,20
GSE243905,GSE243905,GSM7798087,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,21
GSE243905,GSE243905,GSM7798088,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,22
GSE243905,GSE243905,GSM7798089,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,23
GSE243905,GSE243905,GSM7798090,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,24
GSE243905,GSE243905,GSM7798091,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,25
GSE243905,GSE243905,GSM7798092,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,26
GSE243905,GSE243905,GSM7798093,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,27
GSE243905,GSE243905,GSM7798094,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,28
GSE243905,GSE243905,GSM7798095,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,29
GSE243905,GSE243905,GSM7798096,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,30
GSE243905,GSE243905,GSM7798097,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,31
GSE243905,GSE243905,GSM7798098,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,32
GSE243905,GSE243905,GSM7798099,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,33
GSE243905,GSE243905,GSM7798100,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,34
GSE243905,GSE243905,GSM7798101,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,35
GSE243905,GSE243905,GSM7798102,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,36
GSE243905,GSE243905,GSM7798103,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,37
GSE243905,GSE243905,GSM7798104,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,38
GSE243905,GSE243905,GSM7798105,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,39
GSE243905,GSE243905,GSM7798106,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,40
GSE243905,GSE243905,GSM7798107,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,41
GSE243905,GSE243905,GSM7798108,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,42
GSE243905,GSE243905,GSM7798109,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,43
GSE243905,GSE243905,GSM7798110,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,44
GSE243905,GSE243905,GSM7798111,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,45
GSE243905,GSE243905,GSM7798112,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,46
GSE243905,GSE243905,GSM7798113,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,47
GSE243905,GSE243905,GSM7798114,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,48
GSE243905,GSE243905,GSM7798115,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,49
GSE243905,GSE243905,GSM7798116,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,50
GSE243905,GSE243905,GSM7798117,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,51
GSE243905,GSE243905,GSM7798118,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,52
GSE243905,GSE243905,GSM7798119,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,53
GSE243905,GSE243905,GSM7798120,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,54
GSE243905,GSE243905,GSM7798121,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,55
GSE243905,GSE243905,GSM7798122,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,56
GSE243905,GSE243905,GSM7798123,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,57
GSE243905,GSE243905,GSM7798124,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,58
GSE243905,GSE243905,GSM7798125,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,59
GSE243905,GSE243905,GSM7798126,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,60
GSE243905,GSE243905,GSM7798127,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,61
GSE243905,GSE243905,GSM7798128,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,62
GSE243905,GSE243905,GSM7798129,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,63
GSE243905,GSE243905,GSM7798130,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,64
GSE243905,GSE243905,GSM7798131,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,65
GSE243905,GSE243905,GSM7798132,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,66
GSE243905,GSE243905,GSM7798133,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,67
GSE243905,GSE243905,GSM7798134,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,68
GSE243905,GSE243905,GSM7798135,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,69
GSE243905,GSE243905,GSM7798136,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,70
GSE243905,GSE243905,GSM7798137,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,71
GSE243905,GSE243905,GSM7798138,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,72
GSE243905,GSE243905,GSM7798139,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,73
GSE243905,GSE243905,GSM7798140,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,74
GSE243905,GSE243905,GSM7798141,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,75
GSE243905,GSE243905,GSM7798142,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,76
GSE243905,GSE243905,GSM7798143,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,77
GSE243905,GSE243905,GSM7798144,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,78
GSE243905,GSE243905,GSM7798145,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,79
GSE243905,GSE243905,GSM7798146,GPL20301,PBMC,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,80
GSE243905,GSE243905,GSM7798147,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,81
GSE243905,GSE243905,GSM7798148,GPL20301,CSF,,10x 5',without TCR/VDJ,downloads/GSE243905/matrix/GSE243905_series_matrix.txt.gz,82
GSE252762,GSE252762,GSM8006467,GPL24676,Duodenum (Second part); tissue: Duodenum (Second part),,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL24676_series_matrix.txt.gz,1
GSE252762,GSE252762,GSM8006468,GPL18573,Duodenum (Second part); tissue: Duodenum (Second part),,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,1
GSE252762,GSE252762,GSM8006469,GPL18573,Duodenum (Second part); tissue: Duodenum (Second part),,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,2
GSE252762,GSE252762,GSM8006470,GPL18573,Duodenum (Second part); tissue: Duodenum (Second part),,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,3
GSE252762,GSE252762,GSM8006471,GPL18573,Duodenum (Second part); tissue: Duodenum (Second part),,10x (unspecified),with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,4
GSE252762,GSE252762,GSM8006472,GPL18573,Duodenum (Second part); tissue: Duodenum (Second part),,10x (unspecified),with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,5
GSE252762,GSE252762,GSM8006473,GPL18573,Duodenum (Second part) / PBMC; tissue: Duodenum (Second part) / PBMC,,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,6
GSE252762,GSE252762,GSM8006474,GPL18573,Duodenum (Second part) / PBMC; tissue: Duodenum (Second part) / PBMC,,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,7
GSE252762,GSE252762,GSM8006475,GPL18573,Duodenum (Second part); tissue: Duodenum (Second part),,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,8
GSE252762,GSE252762,GSM8006476,GPL18573,Duodenum (Second part); tissue: Duodenum (Second part),,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,9
GSE252762,GSE252762,GSM8006477,GPL24676,Duodenum (Second part); tissue: Duodenum (Second part),,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL24676_series_matrix.txt.gz,2
GSE252762,GSE252762,GSM8006478,GPL18573,Duodenum (Second part); tissue: Duodenum (Second part),,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,10
GSE252762,GSE252762,GSM8006479,GPL18573,PBMC; tissue: PBMC,,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,11
GSE252762,GSE252762,GSM8006480,GPL18573,Duodenum (Second part); tissue: Duodenum (Second part),,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,12
GSE252762,GSE252762,GSM8006481,GPL18573,Duodenum (Second part); tissue: Duodenum (Second part),,10x 5',with TCR/VDJ,downloads/GSE252762/matrix/GSE252762-GPL18573_series_matrix.txt.gz,13
GSE254176,GSE254176,GSM8035466,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,1
GSE254176,GSE254176,GSM8035467,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,2
GSE254176,GSE254176,GSM8035468,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,3
GSE254176,GSE254176,GSM8035469,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,4
GSE254176,GSE254176,GSM8035470,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,5
GSE254176,GSE254176,GSM8035471,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,6
GSE254176,GSE254176,GSM8035472,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,7
GSE254176,GSE254176,GSM8035473,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,8
GSE254176,GSE254176,GSM8035474,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,9
GSE254176,GSE254176,GSM8035475,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,10
GSE254176,GSE254176,GSM8035476,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,11
GSE254176,GSE254176,GSM8035477,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,12
GSE254176,GSE254176,GSM8035478,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,13
GSE254176,GSE254176,GSM8035479,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,14
GSE254176,GSE254176,GSM8035480,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,15
GSE254176,GSE254176,GSM8035481,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,16
GSE254176,GSE254176,GSM8035482,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,17
GSE254176,GSE254176,GSM8035483,GPL18573,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL18573_series_matrix.txt.gz,1
GSE254176,GSE254176,GSM8035484,GPL18573,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL18573_series_matrix.txt.gz,2
GSE254176,GSE254176,GSM8035485,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,18
GSE254176,GSE254176,GSM8035486,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,19
GSE254176,GSE254176,GSM8035487,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,20
GSE254176,GSE254176,GSM8035488,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,21
GSE254176,GSE254176,GSM8035489,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,22
GSE254176,GSE254176,GSM8035490,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,23
GSE254176,GSE254176,GSM8035491,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,24
GSE254176,GSE254176,GSM8035492,GPL24676,Peripheral blood mononuclear cell,,10x 5',with TCR/VDJ,downloads/GSE254176/matrix/GSE254176-GPL24676_series_matrix.txt.gz,25
